Code de la commune,code_commune,emploi_actifs,emploi_retraites,socio_pro,pauvrete_ensemble,natalite,mortalite,diplome_bac,diplome_bac5_plus
93051,93051,68.2,3.4,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.7, 'Cadres': 30.7, 'Profession intermédiaire': 28.6, 'Employé': 25.4, 'Ouvrier': 10.6}",17.0,16.4,5.0,18.2,18.1
93053,93053,61.7,3.4,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.9, 'Cadres': 19.4, 'Profession intermédiaire': 28.2, 'Employé': 25.1, 'Ouvrier': 21.3}",30.0,17.0,5.5,18.9,10.9
93055,93055,65.4,2.3,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.5, 'Cadres': 33.6, 'Profession intermédiaire': 25.4, 'Employé': 21.1, 'Ouvrier': 15.5}",27.0,16.9,5.9,16.9,20.4
93057,93057,66.8,3.3,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 8.7, 'Cadres': 11.4, 'Profession intermédiaire': 24.1, 'Employé': 25.2, 'Ouvrier': 30.6}",21.0,19.0,6.8,20.2,10.2
93061,93061,68.6,3.1,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 8.4, 'Cadres': 29.3, 'Profession intermédiaire': 25.5, 'Employé': 26.9, 'Ouvrier': 9.9}",23.0,14.7,6.1,17.9,20.9
93062,93062,71.3,2.7,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 9.3, 'Cadres': 23.5, 'Profession intermédiaire': 28.3, 'Employé': 27.7, 'Ouvrier': 11.2}",13.0,14.3,6.5,18.2,24.6
93063,93063,64.8,3.6,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.5, 'Cadres': 23.4, 'Profession intermédiaire': 29.5, 'Employé': 24.8, 'Ouvrier': 15.8}",24.0,17.8,5.8,16.5,17.0
93064,93064,67.2,3.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.8, 'Cadres': 17.3, 'Profession intermédiaire': 27.4, 'Employé': 37.5, 'Ouvrier': 13.0}",22.0,19.5,6.1,18.9,14.4
93066,93066,56.6,2.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.5, 'Cadres': 38.2, 'Profession intermédiaire': 25.0, 'Employé': 20.6, 'Ouvrier': 12.7}",37.0,18.8,5.1,17.7,12.0
93070,93070,65.3,2.6,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.8, 'Cadres': 41.3, 'Profession intermédiaire': 22.6, 'Employé': 19.3, 'Ouvrier': 12.0}",26.0,18.3,5.4,15.8,22.8
93071,93071,57.4,3.2,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.8, 'Cadres': 13.4, 'Profession intermédiaire': 27.0, 'Employé': 33.3, 'Ouvrier': 19.5}",33.0,18.0,5.4,19.7,6.8
93072,93072,54.3,3.3,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.7, 'Cadres': 13.9, 'Profession intermédiaire': 26.4, 'Employé': 29.5, 'Ouvrier': 23.6}",37.0,17.4,5.8,21.6,5.2
93073,93073,64.6,3.8,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.0, 'Cadres': 20.8, 'Profession intermédiaire': 28.1, 'Employé': 30.6, 'Ouvrier': 17.5}",19.0,15.9,6.6,21.3,7.4
93077,93077,68.7,4.1,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 8.2, 'Cadres': 18.6, 'Profession intermédiaire': 26.4, 'Employé': 31.1, 'Ouvrier': 15.7}",19.0,15.6,6.6,17.9,17.6
93078,93078,57.8,3.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.2, 'Cadres': 25.6, 'Profession intermédiaire': 30.4, 'Employé': 23.8, 'Ouvrier': 16.0}",25.0,17.5,4.6,21.1,6.1
93079,93079,53.8,2.7,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.0, 'Cadres': 32.4, 'Profession intermédiaire': 24.9, 'Employé': 20.5, 'Ouvrier': 18.2}",35.0,17.1,5.0,18.5,6.9
94002,94002,66.9,3.3,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 8.9, 'Cadres': 21.6, 'Profession intermédiaire': 27.9, 'Employé': 26.1, 'Ouvrier': 15.5}",21.0,16.1,6.0,17.3,19.5
94003,94003,67.3,2.8,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 2.6, 'Cadres': 46.4, 'Profession intermédiaire': 24.2, 'Employé': 20.6, 'Ouvrier': 6.3}",19.0,13.8,6.0,16.3,26.0
94004,94004,64.9,3.7,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 6.3, 'Cadres': 16.7, 'Profession intermédiaire': 27.2, 'Employé': 30.1, 'Ouvrier': 19.6}",19.0,15.6,5.5,19.3,11.1
94011,94011,61.0,3.4,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.9, 'Cadres': 14.5, 'Profession intermédiaire': 28.8, 'Employé': 27.1, 'Ouvrier': 25.7}",24.0,14.8,7.2,17.9,8.6
94015,94015,71.3,4.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.9, 'Cadres': 27.5, 'Profession intermédiaire': 29.0, 'Employé': 26.9, 'Ouvrier': 10.8}",9.0,11.8,8.5,16.0,26.3
94016,94016,62.5,3.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.6, 'Cadres': 32.3, 'Profession intermédiaire': 27.7, 'Employé': 27.1, 'Ouvrier': 8.3}",16.0,12.7,8.6,14.6,28.1
94017,94017,64.1,3.7,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 7.1, 'Cadres': 19.7, 'Profession intermédiaire': 27.4, 'Employé': 26.6, 'Ouvrier': 19.1}",22.0,15.0,6.1,18.2,12.8
94018,94018,72.5,2.6,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.5, 'Cadres': 42.3, 'Profession intermédiaire': 22.2, 'Employé': 22.6, 'Ouvrier': 8.3}",10.0,14.5,6.0,15.9,31.6
94019,94019,66.7,3.9,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.9, 'Cadres': 17.2, 'Profession intermédiaire': 25.0, 'Employé': 27.7, 'Ouvrier': 23.2}",16.0,13.6,6.0,19.1,10.9
94021,94021,67.3,4.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.2, 'Cadres': 27.2, 'Profession intermédiaire': 26.4, 'Employé': 24.9, 'Ouvrier': 17.4}",20.0,13.6,6.8,18.2,13.6
94022,94022,64.9,3.4,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.9, 'Cadres': 19.3, 'Profession intermédiaire': 28.4, 'Employé': 27.7, 'Ouvrier': 18.6}",23.0,18.1,5.8,17.8,15.2
94028,94028,65.0,3.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.2, 'Cadres': 26.6, 'Profession intermédiaire': 29.3, 'Employé': 29.8, 'Ouvrier': 11.1}",21.0,16.2,5.6,18.8,16.7
94033,94033,70.2,3.2,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.9, 'Cadres': 39.9, 'Profession intermédiaire': 24.3, 'Employé': 22.4, 'Ouvrier': 9.4}",15.0,12.2,6.8,15.5,25.4
94034,94034,62.7,2.8,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.8, 'Cadres': 18.5, 'Profession intermédiaire': 26.4, 'Employé': 38.1, 'Ouvrier': 12.2}",15.0,15.0,5.4,19.0,16.3
94037,94037,65.9,3.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.7, 'Cadres': 44.4, 'Profession intermédiaire': 27.7, 'Employé': 15.9, 'Ouvrier': 8.2}",20.0,14.0,6.6,15.9,25.9
94038,94038,66.8,3.7,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 7.8, 'Cadres': 18.5, 'Profession intermédiaire': 26.5, 'Employé': 33.5, 'Ouvrier': 13.7}",16.0,13.6,7.3,17.1,19.5
94041,94041,62.1,2.7,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.6, 'Cadres': 33.7, 'Profession intermédiaire': 26.6, 'Employé': 21.4, 'Ouvrier': 13.8}",28.0,15.1,6.2,16.0,20.1
94042,94042,69.8,3.8,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 6.4, 'Cadres': 25.8, 'Profession intermédiaire': 27.5, 'Employé': 30.3, 'Ouvrier': 10.0}",11.0,13.1,6.5,16.1,24.5
94043,94043,66.1,3.2,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.3, 'Cadres': 29.8, 'Profession intermédiaire': 30.8, 'Employé': 28.6, 'Ouvrier': 7.5}",18.0,13.9,5.8,15.5,26.6
94044,94044,69.3,2.8,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 7.1, 'Cadres': 18.5, 'Profession intermédiaire': 27.1, 'Employé': 29.5, 'Ouvrier': 17.7}",17.0,20.3,5.2,20.6,11.8
94046,94046,73.5,3.3,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 5.7, 'Cadres': 31.3, 'Profession intermédiaire': 26.1, 'Employé': 25.1, 'Ouvrier': 11.7}",10.0,13.9,6.4,16.8,26.1
94052,94052,73.4,2.6,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 7.8, 'Cadres': 27.0, 'Profession intermédiaire': 26.8, 'Employé': 30.4, 'Ouvrier': 8.0}",9.0,13.3,7.2,14.1,35.2
94054,94054,62.1,3.4,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.2, 'Cadres': 16.7, 'Profession intermédiaire': 27.1, 'Employé': 32.5, 'Ouvrier': 20.5}",24.0,17.6,6.5,18.8,9.6
94055,94055,70.9,5.1,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 12.2, 'Cadres': 12.5, 'Profession intermédiaire': 23.3, 'Employé': 36.7, 'Ouvrier': 15.2}",6.0,7.8,7.5,16.8,13.4
94058,94058,73.8,3.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 10.7, 'Cadres': 23.0, 'Profession intermédiaire': 27.2, 'Employé': 26.6, 'Ouvrier': 12.5}",8.0,12.3,6.8,16.0,27.5
94059,94059,68.5,4.4,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 13.7, 'Cadres': 16.9, 'Profession intermédiaire': 26.3, 'Employé': 27.5, 'Ouvrier': 15.7}",11.0,12.5,5.4,20.9,11.9
94060,94060,70.3,3.9,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 7.3, 'Cadres': 14.3, 'Profession intermédiaire': 32.9, 'Employé': 32.8, 'Ouvrier': 12.6}",11.0,12.1,5.0,22.5,8.2
94067,94067,74.1,3.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.0, 'Cadres': 35.7, 'Profession intermédiaire': 27.0, 'Employé': 24.8, 'Ouvrier': 7.5}",8.0,13.8,7.4,12.8,39.3
94068,94068,72.6,4.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 9.7, 'Cadres': 24.3, 'Profession intermédiaire': 26.4, 'Employé': 25.3, 'Ouvrier': 14.3}",8.0,10.4,8.1,14.8,29.5
94069,94069,70.4,2.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.6, 'Cadres': 33.9, 'Profession intermédiaire': 29.5, 'Employé': 24.2, 'Ouvrier': 6.9}",11.0,14.3,7.1,15.3,27.4
94073,94073,69.3,4.2,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.6, 'Cadres': 15.1, 'Profession intermédiaire': 25.1, 'Employé': 33.9, 'Ouvrier': 20.2}",16.0,14.9,6.5,17.6,16.0
94074,94074,60.2,2.9,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.7, 'Cadres': 17.5, 'Profession intermédiaire': 26.3, 'Employé': 25.6, 'Ouvrier': 26.0}",31.0,20.7,5.3,17.6,8.1
94075,94075,72.2,5.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 14.3, 'Cadres': 12.7, 'Profession intermédiaire': 24.9, 'Employé': 36.6, 'Ouvrier': 11.5}",8.0,12.1,9.0,20.2,10.2
94076,94076,63.1,3.2,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.9, 'Cadres': 30.8, 'Profession intermédiaire': 28.4, 'Employé': 26.3, 'Ouvrier': 10.6}",22.0,14.4,6.7,16.3,21.5
94077,94077,66.0,4.0,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 6.7, 'Cadres': 18.0, 'Profession intermédiaire': 29.5, 'Employé': 19.2, 'Ouvrier': 26.5}",17.0,16.0,6.7,18.8,8.6
94078,94078,58.4,2.9,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.9, 'Cadres': 12.6, 'Profession intermédiaire': 30.0, 'Employé': 31.8, 'Ouvrier': 20.7}",34.0,20.3,5.8,20.1,7.0
94079,94079,68.4,4.1,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.7, 'Cadres': 17.3, 'Profession intermédiaire': 27.3, 'Employé': 35.0, 'Ouvrier': 13.7}",17.0,16.0,6.2,17.0,17.8
94080,94080,77.8,2.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.1, 'Cadres': 33.4, 'Profession intermédiaire': 26.3, 'Employé': 27.1, 'Ouvrier': 7.1}",8.0,13.0,6.1,10.7,45.4
94081,94081,61.5,3.4,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 6.0, 'Cadres': 23.1, 'Profession intermédiaire': 25.9, 'Employé': 23.0, 'Ouvrier': 22.0}",26.0,15.6,6.1,17.6,13.0
77118,77118,71.7,5.8,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 6.4, 'Cadres': 10.1, 'Profession intermédiaire': 26.4, 'Employé': 40.4, 'Ouvrier': 16.6}",8.0,12.4,8.6,21.8,8.6
77153,77153,73.7,4.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 7.1, 'Cadres': 12.8, 'Profession intermédiaire': 27.2, 'Employé': 32.6, 'Ouvrier': 20.4}",9.0,14.9,4.9,22.8,7.6
77294,77294,66.9,4.2,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.4, 'Cadres': 14.6, 'Profession intermédiaire': 27.9, 'Employé': 20.0, 'Ouvrier': 32.1}",15.0,14.0,6.2,21.3,7.2
77514,77514,68.1,3.8,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 9.6, 'Cadres': 11.7, 'Profession intermédiaire': 25.8, 'Employé': 30.0, 'Ouvrier': 22.9}",17.0,16.7,5.2,20.9,7.3
95018,95018,62.4,3.6,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.1, 'Cadres': 18.0, 'Profession intermédiaire': 30.3, 'Employé': 25.1, 'Ouvrier': 20.4}",27.0,18.9,6.1,16.3,12.4
95019,95019,61.1,4.3,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 12.2, 'Cadres': 12.6, 'Profession intermédiaire': 25.4, 'Employé': 31.2, 'Ouvrier': 18.7}",22.0,16.8,7.6,16.8,7.5
95127,95127,60.1,2.6,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 3.0, 'Cadres': 29.2, 'Profession intermédiaire': 29.4, 'Employé': 27.6, 'Ouvrier': 10.8}",23.0,21.0,3.7,19.3,16.7
95176,95176,72.3,4.7,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 9.6, 'Cadres': 19.0, 'Profession intermédiaire': 28.2, 'Employé': 27.7, 'Ouvrier': 15.4}",9.0,14.3,7.5,17.7,18.6
95197,95197,69.8,3.9,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 9.5, 'Cadres': 18.7, 'Profession intermédiaire': 28.1, 'Employé': 32.7, 'Ouvrier': 11.1}",14.0,16.2,5.9,16.0,19.2
95199,95199,70.8,4.5,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 9.4, 'Cadres': 18.9, 'Profession intermédiaire': 26.3, 'Employé': 28.7, 'Ouvrier': 16.5}",10.0,13.5,7.5,18.3,12.7
95203,95203,71.9,4.0,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 5.9, 'Cadres': 20.5, 'Profession intermédiaire': 33.4, 'Employé': 31.2, 'Ouvrier': 9.0}",12.0,14.7,9.1,17.1,21.8
95210,95210,70.9,2.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 7.8, 'Cadres': 24.8, 'Profession intermédiaire': 25.9, 'Employé': 32.9, 'Ouvrier': 8.7}",11.0,13.0,9.4,14.3,32.9
95218,95218,69.8,4.2,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.2, 'Cadres': 32.5, 'Profession intermédiaire': 24.7, 'Employé': 24.5, 'Ouvrier': 13.1}",14.0,18.0,5.5,20.3,12.5
95219,95219,68.8,3.9,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.2, 'Cadres': 19.6, 'Profession intermédiaire': 30.1, 'Employé': 34.2, 'Ouvrier': 10.9}",16.0,15.5,7.1,16.8,18.3
95250,95250,69.5,3.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 7.7, 'Cadres': 20.6, 'Profession intermédiaire': 27.0, 'Employé': 24.1, 'Ouvrier': 20.7}",13.0,14.2,4.9,22.3,7.7
95252,95252,70.3,4.4,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 8.0, 'Cadres': 16.1, 'Profession intermédiaire': 27.7, 'Employé': 35.3, 'Ouvrier': 12.8}",14.0,17.3,6.6,19.2,11.4
95268,95268,54.3,2.4,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 7.0, 'Cadres': 12.7, 'Profession intermédiaire': 27.1, 'Employé': 31.1, 'Ouvrier': 22.0}",39.0,17.7,4.6,18.3,5.3
95277,95277,61.7,4.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.8, 'Cadres': 15.4, 'Profession intermédiaire': 30.4, 'Employé': 29.9, 'Ouvrier': 20.5}",26.0,20.0,7.3,19.2,6.6
95280,95280,58.1,4.0,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 5.6, 'Cadres': 11.5, 'Profession intermédiaire': 26.9, 'Employé': 25.8, 'Ouvrier': 30.1}",29.0,18.6,6.0,18.1,5.6
95306,95306,68.8,4.4,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 8.6, 'Cadres': 14.5, 'Profession intermédiaire': 27.5, 'Employé': 31.2, 'Ouvrier': 18.1}",11.0,15.0,5.8,18.1,17.1
95313,95313,72.1,4.5,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 8.9, 'Cadres': 16.7, 'Profession intermédiaire': 26.7, 'Employé': 35.0, 'Ouvrier': 12.4}",9.0,9.4,8.8,18.5,15.2
95323,95323,67.6,4.7,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 6.2, 'Cadres': 18.5, 'Profession intermédiaire': 29.2, 'Employé': 30.4, 'Ouvrier': 15.6}",11.0,13.6,3.2,21.1,11.5
95351,95351,68.1,4.8,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 5.6, 'Cadres': 17.1, 'Profession intermédiaire': 26.1, 'Employé': 24.7, 'Ouvrier': 26.1}",15.0,16.0,6.5,20.2,8.7
95394,95394,70.6,4.7,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 9.9, 'Cadres': 17.6, 'Profession intermédiaire': 27.7, 'Employé': 24.8, 'Ouvrier': 19.7}",11.0,13.4,4.5,19.4,11.5
95424,95424,63.0,4.1,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 8.2, 'Cadres': 10.9, 'Profession intermédiaire': 26.9, 'Employé': 37.9, 'Ouvrier': 16.2}",18.0,17.1,5.1,18.3,9.4
95427,95427,60.3,4.4,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 8.0, 'Cadres': 18.3, 'Profession intermédiaire': 28.7, 'Employé': 28.9, 'Ouvrier': 16.2}",21.0,17.8,5.5,18.1,12.6
95428,95428,69.1,3.8,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 9.3, 'Cadres': 20.0, 'Profession intermédiaire': 25.0, 'Employé': 31.8, 'Ouvrier': 13.9}",11.0,12.9,10.8,16.0,23.1
95476,95476,63.1,4.6,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 3.7, 'Cadres': 26.0, 'Profession intermédiaire': 25.8, 'Employé': 30.9, 'Ouvrier': 13.5}",13.0,12.9,6.1,19.8,11.8
95487,95487,63.0,3.2,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 4.4, 'Cadres': 12.5, 'Profession intermédiaire': 24.2, 'Employé': 28.1, 'Ouvrier': 30.7}",23.0,18.6,5.2,19.3,3.9
95488,95488,67.7,3.8,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 8.1, 'Cadres': 12.2, 'Profession intermédiaire': 27.7, 'Employé': 25.2, 'Ouvrier': 26.5}",16.0,16.9,5.7,18.7,7.3
95500,95500,65.4,3.8,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.1, 'Cadres': 25.4, 'Profession intermédiaire': 32.2, 'Employé': 26.6, 'Ouvrier': 11.6}",19.0,17.2,6.4,17.5,17.6
95539,95539,66.5,4.7,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 8.7, 'Cadres': 14.1, 'Profession intermédiaire': 25.8, 'Employé': 37.8, 'Ouvrier': 13.6}",13.0,17.7,4.4,18.8,13.0
95555,95555,66.7,3.9,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 8.3, 'Cadres': 17.8, 'Profession intermédiaire': 26.6, 'Employé': 30.0, 'Ouvrier': 17.3}",16.0,13.4,7.9,16.8,19.0
95563,95563,71.2,4.9,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 14.8, 'Cadres': 18.7, 'Profession intermédiaire': 26.7, 'Employé': 25.0, 'Ouvrier': 14.8}",9.0,11.5,6.9,17.1,19.3
95572,95572,66.6,3.3,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 4.2, 'Cadres': 17.7, 'Profession intermédiaire': 29.8, 'Employé': 19.6, 'Ouvrier': 28.6}",20.0,18.0,5.4,17.6,10.5
95582,95582,68.8,3.9,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 8.4, 'Cadres': 18.8, 'Profession intermédiaire': 26.3, 'Employé': 31.6, 'Ouvrier': 14.8}",16.0,14.8,5.8,18.3,14.3
95585,95585,55.1,3.1,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.4, 'Cadres': 13.9, 'Profession intermédiaire': 28.6, 'Employé': 32.3, 'Ouvrier': 18.8}",35.0,18.8,6.6,18.4,6.2
95598,95598,69.8,4.1,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 8.2, 'Cadres': 17.4, 'Profession intermédiaire': 25.3, 'Employé': 33.4, 'Ouvrier': 15.7}",13.0,12.5,7.7,17.5,16.6
95607,95607,68.7,4.6,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 6.9, 'Cadres': 17.0, 'Profession intermédiaire': 29.7, 'Employé': 27.0, 'Ouvrier': 19.3}",12.0,13.1,7.4,20.6,12.1
95637,95637,68.9,5.6,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 7.6, 'Cadres': 22.1, 'Profession intermédiaire': 33.9, 'Employé': 26.9, 'Ouvrier': 9.4}",11.0,13.5,3.1,20.0,15.1
95680,95680,55.3,2.8,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.7, 'Cadres': 12.3, 'Profession intermédiaire': 28.0, 'Employé': 30.3, 'Ouvrier': 23.8}",37.0,21.7,5.7,18.2,5.8
95063,95063,69.1,2.7,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.4, 'Cadres': 42.0, 'Profession intermédiaire': 21.8, 'Employé': 16.6, 'Ouvrier': 15.2}",21.0,18.9,5.4,16.4,17.2
97101,97101,49.8,3.2,"{'Agriculteur': 0.4, 'Artisan, commerçant et chef d’entreprise': 7.7, 'Cadres': 13.1, 'Profession intermédiaire': 27.5, 'Employé': 35.5, 'Ouvrier': 15.8}",,,,20.6,5.2
97103,97103,60.8,2.9,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 7.5, 'Cadres': 13.9, 'Profession intermédiaire': 27.6, 'Employé': 30.6, 'Ouvrier': 20.0}",,,,21.3,11.2
97107,97107,47.4,3.9,"{'Agriculteur': 3.3, 'Artisan, commerçant et chef d’entreprise': 11.7, 'Cadres': 7.3, 'Profession intermédiaire': 23.6, 'Employé': 29.4, 'Ouvrier': 24.7}",,,,16.8,3.5
97113,97113,59.9,3.4,"{'Agriculteur': 0.5, 'Artisan, commerçant et chef d’entreprise': 14.9, 'Cadres': 12.2, 'Profession intermédiaire': 23.8, 'Employé': 35.6, 'Ouvrier': 12.9}",,,,18.4,12.2
97115,97115,57.9,2.8,"{'Agriculteur': 1.3, 'Artisan, commerçant et chef d’entreprise': 11.9, 'Cadres': 10.9, 'Profession intermédiaire': 26.1, 'Employé': 30.9, 'Ouvrier': 18.9}",,,,20.3,6.4
97116,97116,51.5,4.2,"{'Agriculteur': 3.4, 'Artisan, commerçant et chef d’entreprise': 16.4, 'Cadres': 10.3, 'Profession intermédiaire': 25.5, 'Employé': 30.0, 'Ouvrier': 14.4}",,,,17.8,4.0
97117,97117,52.4,3.7,"{'Agriculteur': 4.3, 'Artisan, commerçant et chef d’entreprise': 15.2, 'Cadres': 10.4, 'Profession intermédiaire': 24.7, 'Employé': 28.1, 'Ouvrier': 17.2}",,,,15.2,5.2
97118,97118,59.4,3.7,"{'Agriculteur': 1.2, 'Artisan, commerçant et chef d’entreprise': 14.8, 'Cadres': 16.2, 'Profession intermédiaire': 25.7, 'Employé': 27.7, 'Ouvrier': 14.4}",,,,19.6,11.7
97120,97120,43.7,2.4,"{'Agriculteur': 0.4, 'Artisan, commerçant et chef d’entreprise': 10.2, 'Cadres': 15.9, 'Profession intermédiaire': 28.2, 'Employé': 34.8, 'Ouvrier': 10.6}",,,,22.3,6.7
97124,97124,57.4,4.2,"{'Agriculteur': 1.3, 'Artisan, commerçant et chef d’entreprise': 6.7, 'Cadres': 13.8, 'Profession intermédiaire': 36.2, 'Employé': 32.1, 'Ouvrier': 9.9}",,,,21.5,11.6
